source.name,ww_id,time,sample_type,sample_media,depth,parameter,concentration,unit,qualifier_code,detection_limit,detection_limit_unit,quantitation_level,quantitation_level_unit,lab_name,analytical_method_number,comments,monitoring_location,watershed,watershed_code,date,param_code,wbid,wb_type,site_descr,lat_dd,lon_dd
URIWW-1990-Lakes.csv,WW016,12:00:00 PM,Composite,Water,,Secchi Depth,2.025,m,,0.1,m,0.1,m,,,,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-04-28,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Alkalinity,8.7,mg/l,,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-05-05,00410,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Calcium,5.93,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,215.1: Calcium by FLAA,,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-05-05,00915,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Chloride,36.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-05-05,00940,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Chlorophyll a,4.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-05-05,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Chlorophyll a,4.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-05-05,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Depth,5.25,m,,0.1,m,0.1,m,,,,Geo @ Widow Sweet Rd,Woonasquatucket River,WO,1990-05-05,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Magnesium,1.73,mg/l,,0.5,mg/l,0.5,mg/l,URIWW,242.1: Magnesium by FLAA,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00927,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Nitrate + Nitrite,0.12,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00631,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,pH,6.9,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00400,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,"Phosphorus, Dissolved",2.0,ug/l,U,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00666,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,"Phosphorus, Total",16.0,ug/l,,3.0,ug/l,3.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00665,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Secchi Depth,2.4,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Sodium,16.59,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,7770: Sodium by FLAA,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00930,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Temperature,15.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Temperature,15.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-05,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,5:30:00 PM,Composite,Water,,Secchi Depth,2.3,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-08,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Composite,Water,,Secchi Depth,2.1875,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-14,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,,Grab,Water,1.0,Chlorophyll a,3.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-20,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Depth,6.25,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-20,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Dissolved Oxygen,8.7,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-20,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Secchi Depth,2.3,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-20,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Temperature,16.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-20,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Temperature,16.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-20,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Secchi Depth,2.0,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-05-27,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:00:00 AM,Grab,Water,1.0,Chlorophyll a,3.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-02,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:00:00 AM,Composite,Water,,Depth,6.5,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-02,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:00:00 AM,Grab,Water,5.0,Dissolved Oxygen,8.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-02,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:00:00 AM,Composite,Water,,Secchi Depth,1.8,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-02,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:00:00 AM,Grab,Water,1.0,Temperature,21.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-02,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:00:00 AM,Grab,Water,5.0,Temperature,21.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-02,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:15:00 AM,Composite,Water,,Secchi Depth,2.7,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-10,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,,Grab,Water,1.0,Chlorophyll a,3.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-16,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Depth,6.0,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-16,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,5.0,Dissolved Oxygen,5.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-16,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Secchi Depth,2.5,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-16,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,1.0,Temperature,22.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-16,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,5.0,Temperature,22.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-16,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,,Composite,Water,,Secchi Depth,2.85,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-06-24,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,1.0,Chlorophyll a,3.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-01,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Depth,6.0,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-01,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,5.0,Dissolved Oxygen,6.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-01,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Secchi Depth,2.85,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-01,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,1.0,Temperature,22.5,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-01,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Grab,Water,5.0,Temperature,22.5,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-01,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,,Grab,Water,1.0,Chlorophyll a,3.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-15,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Composite,Water,,Depth,5.5,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-15,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,5.0,Dissolved Oxygen,6.8,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-15,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Composite,Water,,Secchi Depth,2.375,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-15,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,1.0,Temperature,24.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-15,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,5.0,Temperature,24.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-15,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Depth,6.0,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-20,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Secchi Depth,2.1,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-20,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Alkalinity,13.7,mg/l,,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00410,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Calcium,6.6,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,215.1: Calcium by FLAA,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00915,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Chloride,37.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00940,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Chlorophyll a,5.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Chlorophyll a,13.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Depth,5.75,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Dissolved Oxygen,7.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Dissolved Oxygen,2.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Magnesium,1.8,mg/l,,0.5,mg/l,0.5,mg/l,URIWW,242.1: Magnesium by FLAA,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00927,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Nitrate + Nitrite,0.01,mg/l,U,0.02,mg/l,0.02,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00631,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,pH,7.1,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00400,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,"Phosphorus, Dissolved",2.0,ug/l,U,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00666,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,"Phosphorus, Total",12.0,ug/l,,3.0,ug/l,3.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00665,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Secchi Depth,2.725,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Sodium,18.1,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,7770: Sodium by FLAA,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00930,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,1.0,Temperature,25.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Grab,Water,5.0,Temperature,25.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-07-28,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Depth,6.3,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-05,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,10:30:00 AM,Composite,Water,,Secchi Depth,2.75,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-05,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,1.0,Chlorophyll a,2.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Analog,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-13,32209,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Composite,Water,,Depth,6.8,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-13,82903,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,5.0,Dissolved Oxygen,3.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-13,00300,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Composite,Water,,Secchi Depth,0.8,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-13,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,1.0,Temperature,25.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-13,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,11:00:00 AM,Grab,Water,5.0,Temperature,25.0,C,,0.0,C,0.0,C,URIWW,2550: Temperature of Water by Thermometer,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-13,00011,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
URIWW-1990-Lakes.csv,WW016,9:30:00 AM,Composite,Water,,Secchi Depth,1.725,m,,0.1,m,0.1,m,,,,Georgiaville @ Capron Pond/Woonasquatucket River,Woonasquatucket River,WO,1990-08-22,00069,RI0002007L-02,Reservoir ,Georgiaville Pond,41.892783,-71.511331
